utc,filter,pm,lat,lon,device
1405627363,,0.006,37.803255,-122.296888333,A
1405627364,,0.006,37.80324,-122.296891667,A
1405627365,,0.005,37.8032283333,-122.296898333,A
1405627366,,0.005,37.803215,-122.296906667,A
1405627367,,0.006,37.8032133333,-122.296911667,A
1405627368,,0.007,37.803205,-122.29692,A
1405627369,,0.006,37.8031983333,-122.296928333,A
1405627370,,0.006,37.8032083333,-122.296936667,A
1405627371,,0.005,37.8032016667,-122.296943333,A
1405627372,,0.006,37.8032,-122.296955,A
1405627373,,0.006,37.8031966667,-122.296956667,A
1405627374,,0.006,37.803195,-122.296963333,A
1405627375,,0.007,37.8031866667,-122.29697,A
1405627376,,0.007,37.8031833333,-122.296978333,A
1405627377,,0.006,37.8031733333,-122.296981667,A
1405627378,,0.006,37.8031616667,-122.296981667,A
1405627379,,0.006,37.80315,-122.296983333,A
1405627380,,0.006,37.8031416667,-122.296981667,A
1405627381,,0.007,37.8031216667,-122.29698,A
1405627382,,0.006,37.8031166667,-122.296981667,A
1405627383,,0.006,37.80311,-122.296985,A
1405627384,,0.006,37.803105,-122.296988333,A
1405627385,,0.005,37.8030983333,-122.296986667,A
1405627386,,0.006,37.8030916667,-122.296988333,A
1405627387,,0.006,37.803085,-122.296991667,A
1405627388,,0.006,37.80308,-122.296998333,A
1405627389,,0.006,37.8030733333,-122.297001667,A
1405627390,,0.007,37.8030566667,-122.297006667,A
1405627391,,0.006,37.803055,-122.297008333,A
1405627392,,0.006,37.8030533333,-122.297011667,A
1405627393,,0.007,37.8030483333,-122.297016667,A
1405627394,,0.006,37.8030383333,-122.29702,A
1405627395,,0.006,37.80303,-122.297025,A
1405627396,,0.006,37.8030183333,-122.297028333,A
1405627397,,0.006,37.8030083333,-122.297031667,A
1405627398,,0.014,37.8029933333,-122.29703,A
1405627399,,0.020,37.802985,-122.297033333,A
1405627400,,0.009,37.8029766667,-122.297038333,A
1405627401,,0.006,37.80297,-122.297043333,A
1405627402,,0.006,37.802975,-122.297043333,A
1405627403,,0.006,37.802965,-122.297048333,A
1405627404,,0.007,37.8029566667,-122.297051667,A
1405627405,,0.007,37.80295,-122.297058333,A
1405627406,,0.005,37.8029416667,-122.297066667,A
1405627407,,0.005,37.8029266667,-122.29707,A
1405627408,,0.005,37.80291,-122.297078333,A
1405627409,,0.007,37.8029033333,-122.29709,A
1405627410,,0.007,37.80288,-122.297093333,A
1405627411,,0.006,37.802875,-122.297101667,A
1405627412,,0.006,37.8028733333,-122.297108333,A
1405627413,,0.005,37.8028683333,-122.297118333,A
1405627414,,0.006,37.802875,-122.297126667,A
1405627415,,0.006,37.8028766667,-122.297138333,A
1405627416,,0.006,37.8028783333,-122.297145,A
1405627417,,0.005,37.80289,-122.297158333,A
1405627418,,0.006,37.802905,-122.297168333,A
1405627419,,0.006,37.802915,-122.297181667,A
1405627420,,0.006,37.8029233333,-122.297195,A
1405627421,,0.006,37.802935,-122.297203333,A
1405627422,,0.006,37.8029466667,-122.297208333,A
1405627423,,0.006,37.8029516667,-122.297218333,A
1405627424,,0.007,37.8029566667,-122.297221667,A
1405627425,,0.006,37.8029583333,-122.297225,A
1405627426,,0.005,37.8029616667,-122.297225,A
1405627427,,0.006,37.8029633333,-122.297226667,A
1405627428,,0.006,37.8029633333,-122.297223333,A
1405627429,,0.006,37.8029633333,-122.29722,A
1405627430,,0.007,37.8029666667,-122.297218333,A
1405627431,,0.006,37.8029666667,-122.297221667,A
1405627432,,0.006,37.8029766667,-122.297235,A
1405627433,,0.006,37.8029866667,-122.297246667,A
1405627434,,0.007,37.80299,-122.297251667,A
1405627435,,0.007,37.802995,-122.297263333,A
1405627436,,0.006,37.8029983333,-122.297276667,A
1405627437,,0.007,37.802995,-122.297286667,A
1405627438,,0.006,37.80299,-122.297296667,A
1405627439,,0.006,37.8029933333,-122.297305,A
1405627440,,0.007,37.803,-122.297313333,A
1405627441,,0.007,37.8030016667,-122.297316667,A
1405627442,,0.006,37.8030016667,-122.297326667,A
1405627443,,0.006,37.802995,-122.297341667,A
1405627444,,0.006,37.802995,-122.297356667,A
1405627445,,0.007,37.8029966667,-122.297361667,A
1405627446,,0.007,37.8030033333,-122.297371667,A
1405627447,,0.006,37.8030066667,-122.297376667,A
1405627448,,0.006,37.8030116667,-122.29739,A
1405627449,,0.006,37.8030166667,-122.297401667,A
1405627450,,0.006,37.8030183333,-122.29741,A
1405627451,,0.007,37.8030233333,-122.297423333,A
1405627452,,0.007,37.803025,-122.297431667,A
1405627453,,0.007,37.8030233333,-122.297446667,A
1405627454,,0.007,37.8030233333,-122.297465,A
1405627455,,0.007,37.8030233333,-122.297471667,A
1405627456,,0.007,37.8030266667,-122.297478333,A
1405627457,,0.007,37.80303,-122.297486667,A
1405627458,,0.007,37.803025,-122.297505,A
1405627459,,0.007,37.8030233333,-122.297523333,A
1405627460,,0.007,37.8030166667,-122.29754,A
1405627461,,0.006,37.803015,-122.297561667,A
1405627462,,0.006,37.803015,-122.297581667,A
1405627463,,0.006,37.8030166667,-122.297591667,A
1405627464,,0.006,37.8030233333,-122.297598333,A
1405627465,,0.006,37.8030316667,-122.297603333,A
1405627466,,0.006,37.803035,-122.297613333,A
1405627467,,0.006,37.8030433333,-122.297623333,A
1405627468,,0.006,37.8030466667,-122.297633333,A
1405627469,,0.006,37.8030533333,-122.297646667,A
1405627470,,0.006,37.80306,-122.297665,A
1405627471,,0.007,37.8030666667,-122.297678333,A
1405627472,,0.007,37.8030583333,-122.297688333,A
1405627473,,0.006,37.803055,-122.297695,A
1405627474,,0.006,37.8030483333,-122.297698333,A
1405627475,,0.006,37.8030533333,-122.297698333,A
1405627476,,0.006,37.803055,-122.297703333,A
1405627477,,0.006,37.8030583333,-122.297711667,A
1405627478,,0.006,37.803055,-122.297715,A
1405627479,,0.006,37.80305,-122.29772,A
1405627480,,0.006,37.8030466667,-122.29772,A
1405627481,,0.006,37.8030433333,-122.297725,A
1405627482,,0.006,37.8030416667,-122.297738333,A
1405627483,,0.006,37.8030466667,-122.297753333,A
1405627484,,0.006,37.803055,-122.297775,A
1405627485,,0.006,37.8030466667,-122.297795,A
1405627486,,0.006,37.8030433333,-122.297805,A
1405627487,,0.006,37.8030416667,-122.297815,A
1405627488,,0.007,37.8030483333,-122.297831667,A
1405627489,,0.006,37.8030516667,-122.29784,A
1405627490,,0.006,37.8030583333,-122.297843333,A
1405627491,,0.006,37.8030683333,-122.297845,A
1405627492,,0.006,37.80308,-122.297848333,A
1405627493,,0.006,37.803085,-122.297855,A
1405627494,,0.007,37.803095,-122.297863333,A
1405627495,,0.007,37.8031033333,-122.297871667,A
1405627496,,0.006,37.80311,-122.297881667,A
1405627497,,0.006,37.803115,-122.297891667,A
1405627498,,0.006,37.803115,-122.297901667,A
1405627499,,0.005,37.8031133333,-122.297913333,A
1405627500,,0.006,37.8031083333,-122.297923333,A
1405627501,,0.006,37.803105,-122.297933333,A
1405627502,,0.006,37.8031016667,-122.297941667,A
1405627503,,0.006,37.8030966667,-122.297953333,A
1405627504,,0.006,37.8030916667,-122.29796,A
1405627505,,0.006,37.8030816667,-122.297971667,A
1405627506,,0.007,37.80307,-122.297986667,A
1405627507,,0.008,37.8030583333,-122.298003333,A
1405627508,,0.007,37.80305,-122.298016667,A
1405627509,,0.006,37.80304,-122.298028333,A
1405627510,,0.006,37.8030316667,-122.298038333,A
1405627511,,0.007,37.8030216667,-122.298048333,A
1405627512,,0.007,37.8030116667,-122.298056667,A
1405627513,,0.007,37.803005,-122.298065,A
1405627514,,0.006,37.8030083333,-122.298061667,A
1405627515,,0.006,37.8030066667,-122.298061667,A
1405627516,,0.007,37.8030133333,-122.298056667,A
1405627517,,0.008,37.80301,-122.298063333,A
1405627518,,0.007,37.8030116667,-122.298058333,A
1405627519,,0.007,37.8030133333,-122.298061667,A
1405627520,,0.007,37.8030133333,-122.298063333,A
1405627521,,0.007,37.8030183333,-122.298061667,A
1405627522,,0.007,37.803015,-122.298058333,A
1405627523,,0.007,37.8030116667,-122.298058333,A
1405627524,,0.007,37.8030116667,-122.29806,A
1405627525,,0.007,37.80301,-122.298058333,A
1405627526,,0.007,37.803,-122.298056667,A
1405627527,,0.007,37.8030016667,-122.298055,A
1405627528,,0.006,37.803,-122.298056667,A
1405627529,,0.005,37.8030016667,-122.298055,A
1405627530,,0.006,37.803,-122.298056667,A
1405627531,,0.006,37.8029983333,-122.298058333,A
1405627532,,0.007,37.802995,-122.298056667,A
1405627533,,0.006,37.8029966667,-122.29805,A
1405627534,,0.006,37.802995,-122.29806,A
1405627535,,0.007,37.8029983333,-122.298058333,A
1405627536,,0.007,37.8029883333,-122.298061667,A
1405627537,,0.006,37.8029733333,-122.298066667,A
1405627538,,0.006,37.80296,-122.298071667,A
1405627539,,0.006,37.8029483333,-122.298078333,A
1405627540,,0.006,37.8029383333,-122.298081667,A
1405627541,,0.005,37.802925,-122.298085,A
1405627542,,0.006,37.8029216667,-122.298093333,A
1405627543,,0.007,37.802925,-122.298103333,A
1405627544,,0.007,37.80292,-122.298108333,A
1405627545,,0.006,37.8029183333,-122.298113333,A
1405627546,,0.006,37.8029183333,-122.298118333,A
1405627547,,0.006,37.802915,-122.298118333,A
1405627548,,0.006,37.802915,-122.298115,A
1405627549,,0.006,37.8029116667,-122.298115,A
1405627550,,0.006,37.802905,-122.298116667,A
1405627551,,0.006,37.8029033333,-122.298121667,A
1405627552,,0.006,37.8029016667,-122.298128333,A
1405627553,,0.006,37.8028983333,-122.298133333,A
1405627554,,0.006,37.80289,-122.298138333,A
1405627555,,0.006,37.8028833333,-122.298141667,A
1405627556,,0.006,37.8028783333,-122.298143333,A
1405627557,,0.006,37.8028716667,-122.298148333,A
1405627558,,0.007,37.8028683333,-122.298155,A
1405627559,,0.007,37.802865,-122.298166667,A
1405627560,,0.006,37.8028616667,-122.298176667,A
1405627561,,0.006,37.8028583333,-122.29819,A
1405627562,,0.006,37.802855,-122.298205,A
1405627563,,0.006,37.8028516667,-122.298211667,A
1405627564,,0.006,37.8028466667,-122.298218333,A
1405627565,,0.006,37.8028416667,-122.298228333,A
1405627566,,0.006,37.8028366667,-122.29824,A
1405627567,,0.006,37.8028316667,-122.298251667,A
1405627568,,0.006,37.8028283333,-122.298261667,A
1405627569,,0.006,37.802825,-122.298268333,A
1405627570,,0.005,37.8028216667,-122.298273333,A
1405627571,,0.006,37.80282,-122.298281667,A
1405627572,,0.007,37.8028183333,-122.29829,A
1405627573,,0.006,37.8028183333,-122.298291667,A
1405627574,,0.006,37.8028166667,-122.298296667,A
1405627575,,0.006,37.8028133333,-122.298303333,A
1405627576,,0.007,37.80281,-122.29831,A
1405627577,,0.006,37.8028083333,-122.29832,A
1405627578,,0.007,37.8028066667,-122.298328333,A
1405627579,,0.007,37.8028066667,-122.298338333,A
1405627580,,0.006,37.8028033333,-122.298353333,A
1405627581,,0.006,37.8028033333,-122.298366667,A
1405627582,,0.006,37.8028016667,-122.29838,A
1405627583,,0.006,37.8027983333,-122.298398333,A
1405627584,,0.006,37.8027933333,-122.298411667,A
1405627585,,0.006,37.80279,-122.298421667,A
1405627586,,0.007,37.8027883333,-122.298435,A
1405627587,,0.006,37.8027866667,-122.298448333,A
1405627588,,0.006,37.802785,-122.298458333,A
1405627589,,0.006,37.802785,-122.298465,A
1405627590,,0.005,37.8027866667,-122.29847,A
1405627591,,0.005,37.8027866667,-122.29848,A
1405627592,,0.006,37.8027866667,-122.298488333,A
1405627593,,0.005,37.8027866667,-122.298491667,A
1405627594,,0.006,37.8027883333,-122.298496667,A
1405627595,,0.007,37.80279,-122.298505,A
1405627596,,0.006,37.802795,-122.298511667,A
1405627597,,0.006,37.8028,-122.298525,A
1405627598,,0.006,37.8028,-122.298536667,A
1405627599,,0.007,37.8028016667,-122.298551667,A
1405627600,,0.007,37.8028,-122.298558333,A
1405627601,,0.007,37.8028,-122.298566667,A
1405627602,,0.006,37.8028,-122.298573333,A
1405627603,,0.006,37.8028016667,-122.298581667,A
1405627604,,0.006,37.8028033333,-122.298591667,A
1405627605,,0.006,37.802805,-122.298601667,A
1405627606,,0.007,37.8028066667,-122.298613333,A
1405627607,,0.007,37.8028066667,-122.298623333,A
1405627608,,0.008,37.802805,-122.29864,A
1405627609,,0.008,37.8028,-122.298655,A
1405627610,,0.007,37.802795,-122.29867,A
1405627611,,0.006,37.8027916667,-122.298681667,A
1405627612,,0.007,37.8027933333,-122.298696667,A
1405627613,,0.007,37.8027916667,-122.29871,A
1405627614,,0.007,37.80279,-122.298718333,A
1405627615,,0.008,37.80279,-122.298728333,A
1405627616,,0.008,37.8027883333,-122.298731667,A
1405627617,,0.008,37.8027866667,-122.298743333,A
1405627618,,0.007,37.80279,-122.298756667,A
1405627619,,0.007,37.80279,-122.298763333,A
1405627620,,0.007,37.8027933333,-122.298778333,A
1405627621,,0.007,37.802795,-122.298788333,A
1405627622,,0.007,37.8027966667,-122.298798333,A
1405627623,,0.006,37.8027966667,-122.298805,A
1405627624,,0.006,37.8027916667,-122.298801667,A
1405627625,,0.007,37.8027883333,-122.298795,A
1405627626,,0.007,37.802785,-122.298791667,A
1405627627,,0.006,37.80279,-122.298788333,A
1405627628,,0.007,37.8027983333,-122.29879,A
1405627629,,0.007,37.8028033333,-122.298793333,A
1405627630,,0.007,37.8028083333,-122.298798333,A
1405627631,,0.008,37.80281,-122.298795,A
1405627632,,0.008,37.8028016667,-122.298785,A
1405627633,,0.007,37.8028016667,-122.298785,A
1405627634,,0.007,37.8028033333,-122.298793333,A
1405627635,,0.006,37.8028,-122.298803333,A
1405627636,,0.006,37.8027983333,-122.298806667,A
1405627637,,0.008,37.8027983333,-122.298808333,A
1405627638,,0.007,37.8027966667,-122.298805,A
1405627639,,0.006,37.8027933333,-122.298818333,A
1405627640,,0.007,37.8027966667,-122.298823333,A
1405627641,,0.007,37.8028016667,-122.298835,A
1405627642,,0.007,37.8028066667,-122.298843333,A
1405627643,,0.006,37.8028116667,-122.298853333,A
1405627644,,0.007,37.8028183333,-122.298871667,A
1405627645,,0.007,37.8028216667,-122.29889,A
1405627646,,0.007,37.8028216667,-122.298901667,A
1405627647,,0.007,37.8028266667,-122.298921667,A
1405627648,,0.006,37.802825,-122.298936667,A
1405627649,,0.006,37.802825,-122.298955,A
1405627650,,0.007,37.802825,-122.298971667,A
1405627651,,0.007,37.8028216667,-122.298978333,A
1405627652,,0.006,37.8028266667,-122.298993333,A
1405627653,,0.006,37.80283,-122.29901,A
1405627654,,0.007,37.802835,-122.299028333,A
1405627655,,0.006,37.8028383333,-122.299048333,A
1405627656,,0.006,37.8028433333,-122.299065,A
1405627657,,0.007,37.8028433333,-122.299078333,A
1405627658,,0.006,37.802845,-122.29909,A
1405627659,,0.006,37.8028466667,-122.299093333,A
1405627660,,0.006,37.8028483333,-122.2991,A
1405627661,,0.006,37.8028483333,-122.299105,A
1405627662,,0.007,37.80285,-122.299115,A
1405627663,,0.007,37.80285,-122.299121667,A
1405627664,,0.007,37.8028516667,-122.299126667,A
1405627665,,0.006,37.8028516667,-122.299128333,A
1405627666,,0.007,37.8028566667,-122.299136667,A
1405627667,,0.006,37.8028633333,-122.299143333,A
1405627668,,0.006,37.8028683333,-122.29915,A
1405627669,,0.007,37.80287,-122.299158333,A
1405627670,,0.006,37.8028783333,-122.299153333,A
1405627671,,0.007,37.802885,-122.299153333,A
1405627672,,0.007,37.8028866667,-122.299163333,A
1405627673,,0.006,37.8028883333,-122.29918,A
1405627674,,0.006,37.80289,-122.299191667,A
1405627675,,0.006,37.802895,-122.299196667,A
1405627676,,0.007,37.8029016667,-122.299206667,A
1405627677,,0.007,37.8029066667,-122.299213333,A
1405627678,,0.007,37.80291,-122.29921,A
1405627679,,0.007,37.8029166667,-122.29921,A
1405627680,,0.007,37.8029233333,-122.299223333,A
1405627681,,0.007,37.8029283333,-122.299228333,A
1405627682,,0.006,37.8029333333,-122.299233333,A
1405627683,,0.006,37.8029416667,-122.299231667,A
1405627684,,0.006,37.80295,-122.29923,A
1405627685,,0.006,37.802955,-122.29924,A
1405627686,,0.006,37.80296,-122.299251667,A
1405627687,,0.006,37.802965,-122.299266667,A
1405627688,,0.006,37.8029733333,-122.299276667,A
1405627689,,0.006,37.80298,-122.299285,A
1405627690,,0.006,37.8029833333,-122.2993,A
1405627691,,0.006,37.8029866667,-122.299313333,A
1405627692,,0.006,37.8029933333,-122.299328333,A
1405627693,,0.005,37.803,-122.299341667,A
1405627694,,0.006,37.80301,-122.299358333,A
1405627695,,0.006,37.8030166667,-122.299373333,A
1405627696,,0.006,37.8030283333,-122.299398333,A
1405627697,,0.006,37.8030316667,-122.299405,A
1405627698,,0.006,37.8030333333,-122.299418333,A
1405627699,,0.006,37.803035,-122.29942,A
1405627700,,0.007,37.8030383333,-122.299425,A
1405627701,,0.008,37.80304,-122.29943,A
1405627702,,0.007,37.80305,-122.299443333,A
1405627703,,0.006,37.8030566667,-122.299451667,A
1405627704,,0.006,37.8030616667,-122.299461667,A
1405627705,,0.006,37.8030683333,-122.299476667,A
1405627706,,0.006,37.8030733333,-122.299485,A
1405627707,,0.006,37.8030783333,-122.299493333,A
1405627708,,0.006,37.80308,-122.2995,A
1405627709,,0.007,37.80308,-122.299501667,A
1405627710,,0.007,37.8030816667,-122.299503333,A
1405627711,,0.007,37.8030833333,-122.299506667,A
1405627712,,0.006,37.8030816667,-122.29951,A
1405627713,,0.007,37.8030783333,-122.299521667,A
1405627714,,0.006,37.8030766667,-122.299541667,A
1405627715,,0.006,37.803075,-122.29956,A
1405627716,,0.006,37.803075,-122.29957,A
1405627717,,0.006,37.8030766667,-122.29958,A
1405627718,,0.006,37.80308,-122.299598333,A
1405627719,,0.006,37.80308,-122.29961,A
1405627720,,0.007,37.8030816667,-122.299625,A
1405627721,,0.006,37.803085,-122.29964,A
1405627722,,0.006,37.8030866667,-122.299648333,A
1405627723,,0.006,37.80309,-122.299656667,A
1405627724,,0.006,37.8030916667,-122.29967,A
1405627725,,0.006,37.8030933333,-122.29968,A
1405627726,,0.006,37.8030933333,-122.299693333,A
1405627727,,0.006,37.803095,-122.299705,A
1405627728,,0.006,37.8030966667,-122.299718333,A
1405627729,,0.006,37.8031016667,-122.299731667,A
1405627730,,0.007,37.8031033333,-122.299741667,A
1405627731,,0.006,37.8031083333,-122.299758333,A
1405627732,,0.007,37.8031133333,-122.299773333,A
1405627733,,0.006,37.8031116667,-122.29979,A
1405627734,,0.007,37.80311,-122.299801667,A
1405627735,,0.007,37.8031066667,-122.29983,A
1405627736,,0.006,37.80311,-122.29984,A
1405627737,,0.006,37.8031066667,-122.299848333,A
1405627738,,0.006,37.8031083333,-122.29986,A
1405627739,,0.006,37.8031166667,-122.299866667,A
1405627740,,0.006,37.8031283333,-122.299873333,A
1405627741,,0.006,37.803135,-122.299876667,A
1405627742,,0.006,37.8031333333,-122.299883333,A
1405627743,,0.006,37.8031416667,-122.299883333,A
1405627744,,0.006,37.8031466667,-122.299893333,A
1405627745,,0.006,37.80316,-122.299905,A
1405627746,,0.006,37.80317,-122.29992,A
1405627747,,0.006,37.80319,-122.299935,A
1405627748,,0.007,37.8032,-122.299951667,A
1405627749,,0.007,37.8031966667,-122.299976667,A
1405627750,,0.006,37.8031933333,-122.299981667,A
1405627751,,0.007,37.8031916667,-122.3,A
1405627752,,0.007,37.8031933333,-122.30002,A
1405627753,,0.007,37.8032016667,-122.300021667,A
1405627754,,0.007,37.80321,-122.300021667,A
1405627755,,0.006,37.8032216667,-122.300018333,A
1405627756,,0.006,37.80323,-122.300011667,A
1405627757,,0.006,37.803235,-122.300025,A
1405627758,,0.006,37.8032416667,-122.300028333,A
1405627759,,0.006,37.8032533333,-122.300035,A
1405627760,,0.006,37.8032566667,-122.30005,A
1405627761,,0.007,37.8032583333,-122.300066667,A
1405627762,,0.007,37.8032616667,-122.300078333,A
1405627763,,0.006,37.8032683333,-122.300093333,A
1405627764,,0.006,37.8032733333,-122.300093333,A
1405627765,,0.006,37.8032766667,-122.300095,A
1405627766,,0.006,37.8032816667,-122.300101667,A
1405627767,,0.006,37.8032833333,-122.300111667,A
1405627768,,0.006,37.80329,-122.300121667,A
1405627769,,0.006,37.8032916667,-122.300116667,A
1405627770,,0.006,37.8033016667,-122.300118333,A
1405627771,,0.006,37.803305,-122.300131667,A
1405627772,,0.006,37.8033116667,-122.30014,A
1405627773,,0.007,37.80332,-122.300141667,A
1405627774,,0.007,37.8033316667,-122.300133333,A
1405627775,,0.007,37.8033416667,-122.30013,A
1405627776,,0.006,37.8033516667,-122.300123333,A
1405627777,,0.007,37.8033583333,-122.300126667,A
1405627778,,0.007,37.8033616667,-122.300136667,A
1405627779,,0.007,37.8033666667,-122.30014,A
1405627780,,0.006,37.80337,-122.300135,A
1405627781,,0.006,37.80338,-122.300131667,A
1405627782,,0.006,37.8033833333,-122.300128333,A
1405627783,,0.007,37.80339,-122.300133333,A
1405627784,,0.007,37.8033966667,-122.300135,A
1405627785,,0.007,37.8034083333,-122.300136667,A
1405627786,,0.006,37.80342,-122.300143333,A
1405627787,,0.005,37.8034333333,-122.300138333,A
1405627788,,0.006,37.8034483333,-122.300135,A
1405627789,,0.006,37.803455,-122.30014,A
1405627790,,0.006,37.8034666667,-122.30015,A
1405627791,,0.006,37.803485,-122.300165,A
1405627792,,0.006,37.80349,-122.300171667,A
1405627793,,0.007,37.8034933333,-122.300185,A
1405627794,,0.007,37.8035,-122.300188333,A
1405627795,,0.007,37.803495,-122.300205,A
1405627796,,0.007,37.8034966667,-122.30022,A
1405627797,,0.006,37.8035083333,-122.300221667,A
1405627798,,0.006,37.8035166667,-122.30023,A
1405627799,,0.007,37.80352,-122.300238333,A
1405627800,,0.006,37.803525,-122.300241667,A
1405627801,,0.006,37.8035283333,-122.300246667,A
1405627802,,0.006,37.8035366667,-122.30025,A
1405627803,,0.007,37.8035466667,-122.300251667,A
1405627804,,0.006,37.8035516667,-122.300253333,A
1405627805,,0.007,37.803555,-122.300271667,A
1405627806,,0.007,37.803555,-122.300286667,A
1405627807,,0.023,37.80355,-122.300296667,A
1405627808,,0.006,37.80354,-122.3003,A
1405627809,,0.006,37.8035383333,-122.300311667,A
1405627810,,0.006,37.803535,-122.300303333,A
1405627811,,0.007,37.8035333333,-122.300293333,A
1405627812,,0.007,37.803525,-122.300281667,A
1405627813,,0.006,37.8035283333,-122.30029,A
1405627814,,0.006,37.8035283333,-122.3003,A
1405627815,,0.007,37.8035233333,-122.300305,A
1405627816,,0.007,37.8035183333,-122.300296667,A
1405627817,,0.006,37.8035183333,-122.300295,A
1405627818,,0.007,37.8035183333,-122.300285,A
1405627819,,0.007,37.8035216667,-122.300285,A
1405627820,,0.007,37.8035166667,-122.300293333,A
1405627821,,0.006,37.8035166667,-122.300306667,A
1405627822,,0.007,37.8035166667,-122.300306667,A
1405627823,,0.008,37.8035216667,-122.300315,A
1405627824,,0.008,37.80353,-122.300323333,A
1405627825,,0.007,37.80353,-122.30033,A
1405627826,,0.007,37.8035266667,-122.30034,A
1405627827,,0.007,37.8035316667,-122.300345,A
1405627828,,0.007,37.8035316667,-122.300345,A
1405627829,,0.007,37.8035316667,-122.300348333,A
1405627830,,0.007,37.803535,-122.30035,A
1405627831,,0.007,37.8035316667,-122.300361667,A
1405627832,,0.007,37.80353,-122.300365,A
1405627833,,0.007,37.80353,-122.300363333,A
1405627834,,0.007,37.80353,-122.300356667,A
1405627835,,0.007,37.8035316667,-122.300351667,A
1405627836,,0.007,37.8035366667,-122.300346667,A
1405627837,,0.007,37.8035383333,-122.300348333,A
1405627838,,0.006,37.8035383333,-122.300355,A
1405627839,,0.007,37.8035433333,-122.300353333,A
1405627840,,0.008,37.803545,-122.300348333,A
1405627841,,0.007,37.8035466667,-122.300346667,A
1405627842,,0.006,37.8035533333,-122.300343333,A
1405627843,,0.007,37.803565,-122.300351667,A
1405627844,,0.008,37.803565,-122.300346667,A
1405627845,,0.007,37.80357,-122.300341667,A
1405627846,,0.007,37.8035716667,-122.30034,A
1405627847,,0.006,37.803575,-122.300338333,A
1405627848,,0.006,37.8035766667,-122.300338333,A
1405627849,,0.006,37.80358,-122.300341667,A
1405627850,,0.006,37.8035916667,-122.300331667,A
1405627851,,0.006,37.8036066667,-122.30032,A
1405627852,,0.006,37.8036183333,-122.30031,A
1405627853,,0.006,37.8036283333,-122.300306667,A
1405627854,,0.006,37.803635,-122.300306667,A
1405627855,,0.005,37.8036333333,-122.300306667,A
1405627856,,0.006,37.8036383333,-122.300305,A
1405627857,,0.006,37.8036366667,-122.3003,A
1405627858,,0.006,37.8036466667,-122.30029,A
1405627859,,0.006,37.8036516667,-122.300285,A
1405627860,,0.006,37.80366,-122.30028,A
1405627861,,0.006,37.8036666667,-122.300275,A
1405627862,,0.006,37.803675,-122.300273333,A
1405627863,,0.006,37.8036916667,-122.300263333,A
1405627864,,0.006,37.8036983333,-122.300263333,A
1405627865,,0.008,37.8037033333,-122.30026,A
1405627866,,0.008,37.8037033333,-122.300258333,A
1405627867,,0.007,37.8037066667,-122.300261667,A
1405627868,,0.006,37.8037083333,-122.30026,A
1405627869,,0.007,37.8037116667,-122.300255,A
1405627870,,0.007,37.8037083333,-122.300246667,A
1405627871,,0.006,37.8037183333,-122.300228333,A
1405627872,,0.007,37.8037283333,-122.30022,A
1405627873,,0.007,37.8037383333,-122.300213333,A
1405627874,,0.007,37.8037416667,-122.30021,A
1405627875,,0.007,37.8037533333,-122.300198333,A
1405627876,,0.006,37.8037633333,-122.300191667,A
1405627877,,0.007,37.8037666667,-122.300178333,A
1405627878,,0.008,37.803765,-122.300173333,A
1405627879,,0.007,37.8037633333,-122.300171667,A
1405627880,,0.007,37.8037466667,-122.300168333,A
1405627881,,0.006,37.8037383333,-122.300176667,A
1405627882,,0.007,37.8037366667,-122.300191667,A
1405627883,,0.006,37.8037366667,-122.300195,A
1405627884,,0.006,37.8037316667,-122.300201667,E
1405627885,,0.007,37.8037216667,-122.300226667,A
1405627886,,0.007,37.803705,-122.300225,A
1405627887,,0.006,37.8037016667,-122.30022,A
1405627888,,0.008,37.8037166667,-122.30021,A
1405627889,,0.008,37.80373,-122.300206667,A
1405627890,,0.007,37.8037433333,-122.300208333,A
1405627891,,0.008,37.8037583333,-122.300198333,A
1405627892,,0.006,37.80377,-122.30019,A
1405627893,,0.007,37.80378,-122.300196667,A
1405627894,,0.008,37.803785,-122.300196667,A
1405627895,,0.007,37.8037866667,-122.30019,A
1405627896,,0.006,37.80379,-122.300193333,A
1405627897,,0.006,37.8037883333,-122.300188333,A
1405627898,,0.006,37.8037933333,-122.300178333,A
1405627899,,0.006,37.8038033333,-122.300171667,A
1405627900,,0.006,37.8038083333,-122.300171667,A
1405627901,,0.007,37.8038033333,-122.300176667,A
1405627902,,0.007,37.8038016667,-122.300175,A
1405627903,,0.006,37.8038083333,-122.300171667,A
1405627904,,0.006,37.8038083333,-122.300171667,A
1405627905,,0.006,37.803815,-122.300173333,A
1405627906,,0.007,37.8038183333,-122.300171667,A
1405627907,,0.007,37.8038283333,-122.300165,A
1405627908,,0.007,37.8038333333,-122.300158333,A
1405627909,,0.006,37.8038383333,-122.300155,A
1405627910,,0.006,37.8038433333,-122.300146667,A
1405627911,,0.006,37.8038483333,-122.300148333,A
1405627912,,0.006,37.8038533333,-122.300146667,A
1405627913,,0.005,37.8038583333,-122.300148333,A
1405627914,,0.006,37.8038633333,-122.300156667,A
1405627915,,0.006,37.8038683333,-122.30013,A
1405627916,,0.005,37.8038666667,-122.300126667,A
1405627917,,0.005,37.8038616667,-122.300126667,A
1405627918,,0.005,37.803875,-122.30014,A
1405627919,,0.005,37.80388,-122.300131667,A
1405627920,,0.006,37.8038833333,-122.30012,A
1405627921,,0.006,37.8038933333,-122.300116667,A
